Full Name,Full Name URL,Primary Job Title,Location,Biography,Twitter,LinkedIn,Facebook,Schools Attended
Scott Kveton,https://www.crunchbase.com/person/scott-kveton,Co-Founder,"Portland, Oregon, United States",,http://twitter.com/kveton,http://www.linkedin.com/in/kveton,https://www.facebook.com/kveton,"Oregon State University, University of Sussex"
Scott LaFleur,https://www.crunchbase.com/person/scott-lafleur,Senior 3D Animator,"Mountain View, California, United States",Scott LaFleur is the Senior 3D Animator of Amazon Web Services (AWS).,,https://www.linkedin.com/in/scott-lafleur-4880b75,,San Jose State University
Scott Laird,https://www.crunchbase.com/person/scott-laird,"Head of Marketing Operations, Americas Field and Partner Marketing","Tucson, Arizona, United States",,,https://www.linkedin.com/in/tscottlaird/,,
Scott Maddux,https://www.crunchbase.com/person/scott-maddux,Advisor,"San Francisco, California, United States",,,https://www.linkedin.com/in/scottmaddux,,
Scott Mitchell,https://www.crunchbase.com/person/scott-mitchell-6,Executive Producer,"Chicago, Illinois, United States",Scott Mitchell joined OKRP as Executive Producer in 2013.,,https://www.linkedin.com/in/scott-mitchell-56aa4312,,
Scott Mullins,https://www.crunchbase.com/person/scott-mullins,"Managing Director, Head of Worldwide Financial Services Business Development","New York, New York, United States","Scott Mullins is the Head of Worldwide Financial Services Business Development at Amazon Web Services (AWS), where he is responsible for leading the development and execution of AWS’s strategic initiatives in the financial services industry around the world. Prior to joining AWS in 2014, Scott’s 20 year career in financial services included roles at JPMorgan Chase, Nasdaq, Merrill Lynch, and Penson Worldwide.  A graduate of Texas A&M University, Scott is a subject matter expert quoted in industry media, a recognized speaker at industry events, and serves on the advisory board of the FinTech Sandbox.",,https://www.linkedin.com/in/escottmullins,,
Scott Nagel,https://www.crunchbase.com/person/scot-nagel,President of Real Estate Operations,"Seattle, Washington, United States","Scott runs all of Redfin's real estate operations, with responsibility for revenues, customer service and legal compliance. Prior to Redfin, he was a managing director at LexisNexis, with profit-and-loss responsibility for an $80 million-business. Prior to that, Scott served as vice president of strategy and client operations at Applied Discovery, a successful legal services software startup. Scott worked for many years as an attorney having graduated with a law degree from Seattle University and a political science degree from the University of Washington.",http://twitter.com/redfinreops,http://www.linkedin.com/in/scottnagel1,,"Seattle University School of Law, University of Washington"
Scott Parrish,https://www.crunchbase.com/person/scott-parrish,Chief Financial Officer,"Seattle, Washington, United States","Scott Parrish is CFO at 2nd Watch. Parrish served as the Chief Financial Officer at Azaleos Corporation. Scott Parrish joined Azaleos in January 2006 and is responsible for its General and Administrative operations, including Finance & Accounting, Human Resources, Legal and Facilities. Scott Parrish has over 12 years experience in providing financial, administrative, and operational leadership to technology businesses ranging from early-stage to established billion dollar corporations. Prior to joining Azaleos, Scott Parrish served as Finance Director at F5 Networks, where he led treasury, international accounting, SEC and SOX compliance functions, and due diligence and integration matters pertaining to its M&A activities. While at F5, Scott Parrish played a key role in supporting its growth from $5 million to $400 million in revenues including its IPO and Secondary public offerings. Scott Parrish began his career as a Consultant for Ernst & Young, LLP.",,https://www.linkedin.com/in/scott-parrish-5858464/,,
Scott Ruthfield,https://www.crunchbase.com/person/scott-ruthfield,Founder & CEO,"Seattle, Washington, United States","As Vice President, Engineering and Technology, Scott leads software engineering, technical strategy, and site operations for the WhitePages.com Network and W3 Data, plus the company's internal technology operations.  Prior to joining WhitePages.com, Scott was responsible for technology and business strategy for a series of divisions at Amazon.com, including community content and CRM. Before joining Amazon, Scott spent several years at Microsoft in a variety of technical program management roles.  Scott holds a Master of Computer Science and a BA in Computer Science and Sociology from Rice University.",,http://www.linkedin.com/in/scottruthfield,,
Scott Ward,https://www.crunchbase.com/person/scott-ward-3,Solutions Architect,"Seattle, Washington, United States","Scott Ward is a solutions architect with Amazon Web Services (AWS). Based out of Seattle, WA, Scott is part of a team that supports AWS's global network of technology and consulting partners. For AWS partners Scott’s focus is on existing AWS architecture validation and improvements, planning new architectures for workloads on AWS, providing guidance on how to use new AWS services, and providing general technical enablement.  Scott has a deep background in supporting, enhancing, and building global financial solutions to meet the needs of large companies, including many, many years supporting the global financial systems for Amazon.com.",,https://www.linkedin.com/in/ruggerscott,,
Scotty Perkins,https://www.crunchbase.com/person/scotty-perkins,Director of Business Process Engineering,"Eagle, Idaho, United States","Scotty Perkins, a business process engineering leader who directed operations and technology integration at FedEx Kinko's and Motorola.",http://twitter.com/scottyperkins,http://www.linkedin.com/in/scottyperkins,http://www.facebook.com/scottyperkins,
Sean Boon,https://www.crunchbase.com/person/sean-boon,"Principal Product Manager, Technical","Seattle, Washington, United States","Sean Boon is the Principal Product Manager, Technical at Amazon Web Services. He attended Creighton University.",https://twitter.com/seanboon,https://www.linkedin.com/pub/sean-boon/2/707/376,,
Sean Callahan,https://www.crunchbase.com/person/sean-callahan-df38,CTO,,Sean Callahan is the CTO at Blisser.,,,,Illinois Institute of Technology
Sean Forester,https://www.crunchbase.com/person/sean-forester,Practice Manager,"Orange, California, United States",,,https://www.linkedin.com/in/smforester,,
Sean Harding,https://www.crunchbase.com/person/sean-harding-a275,Co-Founder & CTO,"Franklin, Tennessee, United States","Tech & Music Biz jack of all trades. Co-Founder and CTO at Remarkist. Artist management; tech/strategy consultant; app developer. Past: Google/YouTube, Amazon, Twilio. Attended University of Oregon.",https://twitter.com/sharding,https://www.linkedin.com/in/sharding/,https://www.facebook.com/sharding,University of Oregon
Sean Horn,https://www.crunchbase.com/person/sean-horn,Principal Customer SRE,"Jacksonville, Florida, United States",,,https://www.linkedin.com/in/sean-horn-33b0a122,,
Sean Judge,https://www.crunchbase.com/person/sean-judge,Ireland & Northern UK Startup Business Development Lead,"Dublin, Dublin, Ireland",,https://twitter.com/sean_judges,https://www.linkedin.com/in/seanjudges/,,
Sean P. Doherty,https://www.crunchbase.com/person/sean-p-doherty,Head of Supply Chain,"San Francisco, California, United States",,,https://www.linkedin.com/in/sean-p-doherty,,University of Maryland
Sebastián San Juan,https://www.crunchbase.com/person/sebastin-san-juan,COO,,,,,,
Sebastian Sibelle,https://www.crunchbase.com/person/sebastian-sibelle,CTO & Co-founder,,,,,,
Sébastien Stormacq,https://www.crunchbase.com/person/sébastien-stormacq,Senior Technical Evangelist,"France, Europe",,,https://www.linkedin.com/in/sebastienstormacq/,,
Sebastien Taveau,https://www.crunchbase.com/person/sebastien-taveau,"Vice President, Developer Experience","San Francisco, California, United States","2s read:  Platform and product ecosystem executive.  5s read:  A puzzle solver, a strategic thinker, a beyond-the-horizon watcher and a hands-on doer. Strongly believe in intelligent disruption, clear strategic vision and practical execution.  1min read:  Sebastien’s technical and professional experience spans more than 25 years in various industries. He has shaped ecosystems and products around FinTech, mobile payment, mobile security, mobile identity and consumer solutions even when he was told it was not possible.  As such, he has provided expert opinions for and has been quoted in the WSJ, Washington Post, The Huffington Post, Reuters, Mashable, USA Today, CNN, CBC, Forbes, Dark Reading, Digital Transactions, Newsweek, etc. on topics ranging from mobile payments to mobile identity, and consumer biometrics and security.  Most recently MasterCard Chief Developer Evangelist, in that role, he launched the globally recognized program Masters of Code, one of the most successful developer engagements in the world of payment.  Sebastien was Chief Technology Officer at Validity (acquired by Synaptics) with a particular focus on ecosystem strategy for its Human Interface technology.  Prior to Validity, Sebastien led the Mobile Ecosystem and Technology Integration effort at PayPal. He was also a member of the exclusive eBay Inventors Club for his multiple contributions to the patent portfolio (13 granted, few more pending) as well as a 2-times recipient of the PayPalian Award.",http://twitter.com/frogtwitt,http://www.linkedin.com/in/staveau,,"Buckinghamshire New University, François Rabelais University, Paris-Sorbonne University"
Serena Wu,https://www.crunchbase.com/person/serena-wu,Staff Product Designer,"Seattle, Washington, United States","Serena Wu is the Staff Product Designer at Instacart. She attended University of California, Berkeley.",http://twitter.com/serenawu,http://www.linkedin.com/in/serenawu,,University of California Berkeley
Sergey Ermolin,https://www.crunchbase.com/person/sergey-ermolin,"Principal Solutions Architect, ML/DL/AI","San Francisco, California, United States","Sergey Ermolin is a technical program manager for deep learning, Spark analytics, and big data technologies at Intel. A Silicon Valley veteran with a passion for machine learning and artificial intelligence, Sergey has been interested in neural networks since 1996, when he used them to predict aging behavior of quartz crystals and cesium atomic clocks made by Hewlett-Packard. Sergey holds an MSEE and a certificate in mining massive datasets from Stanford and BS degrees in both physics and mechanical engineering from California State University, Sacramento.",,https://www.linkedin.com/in/sergeyermolin/,,
Sergey Pugachev,https://www.crunchbase.com/person/sergey-pugachev,Senior Solutions Architect Lead,"Munich, Bayern, Germany",Sergey Pugachev is the Senior Solutions Architect Lead at Amazon Web Services (AWS). Sergey Pugachev attended Moscow state university of instrumental engineering and computer science.,,https://www.linkedin.com/in/spugachev/,https://www.facebook.com/spugachev,
Sergi Bastardas,https://www.crunchbase.com/person/sergi-bastardas,Co-founder & COO,"Madrid, Madrid, Spain",,,https://www.linkedin.com/in/sergibastardas/?originalSubdomain=es,,ESADE Business School
Sergio Zafra,https://www.crunchbase.com/person/sergio-zafra,Startups Business Development Manager,"Bogotá, Distrito Especial, Colombia",Sergio Zafra is the Startups Business Development Manager at AWS. He attended National university of Colombia.,https://twitter.com/serzafra,https://www.linkedin.com/in/sergiozafra,https://www.facebook.com/serzafra,National University of Colombia
Sergiu Lupu,https://www.crunchbase.com/person/sergiu-lupu,Senior Data Scientist,"Israel, Asia",Sergiu Lupu is the Senior Data Scientist at Amazon Web Services (AWS). He attended The Hebrew University of Jerusalem.,,https://www.linkedin.com/in/sergiulupu/?originalSubdomain=il,,
Sesha Devana,https://www.crunchbase.com/person/sesha-devana-100c,CFO,"Hayward, California, United States",Sesha Devana is the CFO at Tavant.,,https://www.linkedin.com/in/sesha-devana-1b77351,,
Shad Hashmi,https://www.crunchbase.com/person/shad-hashmi,"APAC Partner Lead, Media and Entertainment","Singapore, Asia",,,https://www.linkedin.com/in/shadhashmi/,,Georgia Institute of Technology
Shadae Holmes,https://www.crunchbase.com/person/shadae-holmes,Software Development Engineer II & UI Team Lead,"Seattle, Washington, United States",,,https://www.linkedin.com/in/shadae/,,University of San Francisco
Shahab Rizwan,https://www.crunchbase.com/person/shahab-rizwan,COO,"Gurgaon, Haryana, India",Shahab Rizwan is the COO at Spyne.,https://twitter.com/shahabrizwan,https://www.linkedin.com/in/shahab-rizwan,,Osmania University
Shahar Matorin,https://www.crunchbase.com/person/shahar-matorin,Director of Tel Aviv Chapter,"Israel, Asia","Shahar Matorin has been involved in Israeli High-Tech, Internet and Digital industry since 1999 and has led lthe business development in InteGreat established in 2008. With a group of professional experts, Shahar can lead entrepreneurs from an idea to Worldwide Product Marketing. Shahar chooses to advise, accompany and assist entrepreneurs and mature companies in their way to the digital world since that is what he does best.",https://twitter.com/smatorin,https://il.linkedin.com/pub/shahar-matorin/5/996/586,https://www.facebook.com/shahar.matorin,
Shahrzad Vossoughi,https://www.crunchbase.com/person/shahrzad-vossoughi,Co-Founder,"United States, North America",Shahrzad Vossoughi Fakhravar is the Co-Founder at SaF. Shahrzad Vossoughi Fakhravar attended Portland State University.,https://twitter.com/shahrzadpdx,https://www.linkedin.com/in/svossoughi/,,Portland State University
Shami Patel,https://www.crunchbase.com/person/shami-patel,CEO,,"Mr. Patel has been involved as an investor and operator of 9 high growth companies both at the early through public stages acting as COO of Alesco Financial (NYSE : AFT), CFO of TRM Corporation (NASDAQ: TRMM) and CEO of iATMglobal.net (acquired by NCR Corp.). He has been a director of 4 high growth companies including Vice Chairman of Golden Pacific Bancorp and LumiGrow. In addition, he served as Managing Director at Cohen & Company where he oversaw and launched several debt platforms with investments totaling in excess of $10 billion in over 600 companies. Shami was an investment banker in the Business Services group at Roberston Stephens and began his career as a strategy consultant at Andersen Consulting in the Energy and Utilities group. He also spent time in the Corporate Development department at Enron Corp. Shami serves on the Board of Duke University Law School where he is a Senior Lecturing Fellow and has also served as a guest lecturer at the Haas School of Business at UC Berkeley. He is the Treasurer and on the Board of Trustees of the Seven Hills School. Shami received his BA in Philosophy and Economics from Trinity University, and a JD and an MBA from Duke University.",,https://www.linkedin.com/in/shami-patel-12696b14,,Duke University
Shane O'Donnell,https://www.crunchbase.com/person/shane-o-donnell,Sr. Customer Delivery Architect,"Raleigh, North Carolina, United States","Shane O'Donnell is the Sr. Customer Delivery Architect at Amazon Web Services. Additionally, Shane O'Donnell has had 5 past jobs including Founder and CTO at knowNormal.",,https://www.linkedin.com/in/shanemodonnell,,"Illinois State University, Illinois Wesleyan University"
Shankar Krishnan,https://www.crunchbase.com/person/shankar-krishnan,Product Management,,Shankar Krishnan is the Product Management (Technical) at AWS. Shankar Krishnan attended Emory University - Goizueta Business School.,,https://www.linkedin.com/in/shankar-krishnan-6995b2b/,,
Shannon Cutt,https://www.crunchbase.com/person/shannon-cutt,Online Event Producer,"Atlanta, Georgia, United States","Shannon Cutt is Online Event Producer at O'Reilly Media. Shannon attended University of California, Davis.",https://twitter.com/shannoncutt,https://www.linkedin.com/in/shannon-cutt-79303054/,,
Shaown Nandi,https://www.crunchbase.com/person/shaown-nandi,Solutions Architect and Customer Success Leader - Strategic Accounts,"White Plains, New York, United States","Shaown Nandi is Chief Information Officer for Dow Jones and Head of Shared Services for News Corp North America. He is responsible for Cloud, DevOps, End-User Support, Networks, Infrastructure, and SaaS applications. Shaown has a deep focus on Cloud Services and has led the relationships with Amazon and Google and driven Dow Jones adoption of public cloud. Prior to News Corp, Shaown was a global technology executive at IBM. He managed product development teams in the cloud space, led the NA technical sales teams for Cloud Service, and worked in transformation within the CIO's office. ",,https://www.linkedin.com/in/shaownnandi,,
Sharat Visweswara,https://www.crunchbase.com/person/sharat-visweswara,Chief Technology Offier,"Seattle, Washington, United States","Sharat Visweswara brings over 9 years of experience in designing and building large-scale software systems in a fast-paced environment. Before joining Evocalize, he was a lead engineer at Amazon, where he worked on a wide variety of problem domains from infrastructure services to e-commerce APIs. Sharat has an MS in Computer Science from North Carolina State University. In his spare time he reads science fiction and tries to keep up with the incredible pace of innovation in the tech world.",,http://www.linkedin.com/in/sharatvisweswara,,North Carolina State University - NCSU
Shashank Prasanna,https://www.crunchbase.com/person/shashank-prasanna,"Sr. Technical Evangelist, AI and Machine Learning","San Francisco Bay Area, California, United States","Shashank Prasanna is an AI and machine learning evangelist at Amazon Web Services, where he focuses on helping engineers, developers, and data scientists solve challenging problems with machine learning. Previously, he worked at NVIDIA, MathWorks (makers of MATLAB), and Oracle in product marketing and software development roles focused on machine learning products. Shashank holds an MS in electrical engineering from Arizona State University.",https://twitter.com/shshnkp,https://www.linkedin.com/in/shashankprasanna/,https://www.facebook.com/shashank.prasanna,
Shashikant Khandelwal,https://www.crunchbase.com/person/shashikant-khandelwal,"Co-founder, CTO",,,,https://www.linkedin.com/in/kshashi,,"Birla Institute of Technology and Science, Pilani, Stanford University"
Shaun Lewis,https://www.crunchbase.com/person/shaun-lewis-6f12,"Engineering Manager, Mobile","Cleveland, Ohio, United States",,,https://www.linkedin.com/in/shaunlewisisawesome/,,
Shawn Bunsee,https://www.crunchbase.com/person/shawn-bunsee,"Manager, Analytics","Toronto, Ontario, Canada",Shawn Bunsee is the Manager of Analytics at Tucows. Shawn Bunsee attended the University of Waterloo.,,https://www.linkedin.com/in/shawnbunsee/,,
Shayan Sanyal,https://www.crunchbase.com/person/shayan-sanyal,"Head of Game Tech Business Development, EMEA","London, England, United Kingdom",,http://twitter.com/ssanyal,https://www.linkedin.com/in/shayan,,University of Sussex
Shekar Nair,https://www.crunchbase.com/person/shekar-nair,Co-founder,,,,https://www.linkedin.com/in/shekarnair,,
Shekhar Purnendu,https://www.crunchbase.com/person/shekhar-purnendu,Founder & CEO,"Mumbai, Maharashtra, India","From Muzaffarpur to Mumbai, the journey hasn’t been easy for 42-year-old Purnendu Shekhar, but the founder of Cogoport, one of the top online cargo logistics platforms, makes light of it. Not to mention a huge success. It’s been barely a year of operation and he’s already targeting a turnover of 100 million dollars by the end of next year.",,https://www.linkedin.com/in/purnendushekhar,,
Shelbee Eigenbrode,https://www.crunchbase.com/person/shelbee-eigenbrode,Enterprise Solutions Architect,"Denver, Colorado, United States","Shelbee Eigenbrode is a Solutions Architect at Amazon Web Services (AWS). Her current areas of depth include DevOps combined with Machine Learning/Artificial Intelligence. She has been in technology for 22 years spanning multiple roles and technologies. She spent 20+ years at IBM and joined AWS in November of 2018 She is a published author, blogger/vlogger evangelizing DevOps practices with a passion for driving rapid innovation and optimization at scale. In 2016, she won the DevOps Dozen Blog of the year demonstrating what DevOps Is Not. With over 26 patents granted across various technology domains, her passion for continuous innovation combined with a love of all things data has recently turned her focus to the field of Data Science. Combining her backgrounds in Data, DevOps and Machine Learning, her current passion is to help customers not only embrace data science but also to ensure all data models have a path to being utilized. She also aims to put ML is the hands of developers and customers that are not classically trained data scientists. Over her career, she has held senior leadership positions and has a passion for mentorship.",,https://www.linkedin.com/in/shelbee-eigenbrode-5b632414/,,
Shelby Reed,https://www.crunchbase.com/person/shelby-reed,Sales Leader,"Seattle, Washington, United States",,,https://www.linkedin.com/in/reedshelby,,
Sheldon Sides,https://www.crunchbase.com/person/sheldon-sides,"Manager, Solutions Architecture | Partner ISV (Strategic, Emerging, & Developing Accounts)","Dallas, Texas, United States","Sheldon Sidesis the Manager, Solutions Architecture | Partner ISV (Strategic, Midsize & Emerging) at Amazon Web Services (AWS). Sheldon Sides attended Bellevue University.",,https://www.linkedin.com/in/sheldonlsides,,
Sheri Wetherell,https://www.crunchbase.com/person/sheri-wetherell,Co-Founder & CEO,"Greater Seattle Area, Washington, United States","Hello! I'm the co-founder and CEO at Foodista.com. I grew up surrounded by food on both sides of my family. My paternal grandmother owned a diner for many years, and my maternal grandmother (and mother of five daughters) was always found in the kitchen baking or whipping up garden-fresh tomato juice. My mother instilled in me the importance of healthy, wholesome eating and fed the entire family homemade soups, breads, and fresh carrot juice. Through my grandmothers, mother, and numerous travels overseas, I developed my love of food. I honed my palate and taste for travel by hopping planes with my airline pilot father, spent nearly a year studying in Italy and traveling in Greece, and taught English in Tokyo for three years. My professional background is in traditional and online marketing, where I worked for companies such as Amazon.com, Microsoft, Nordstrom, and eBay. With Foodista.com I have finally found my true passion - immersion in the world of food. I'm also the proud mama of daughter Emery.",http://twitter.com/sheriwetherell,http://www.linkedin.com/in/sheriwetherell,http://www.facebook.com/sheriwetherell,Oregon State University
Shesh Paplikar,https://www.crunchbase.com/person/shesh-paplikar-2,Co-Founder and CEO,"Bengaluru, Karnataka, India","Shesh has built a strong career being at the forefront of technology and client services for Capital Markets. During his 5+ years stay in New York, he and his wife have been enthusiastic users of CoWorking spaces and has learnt a lot from the experience. He has previously played pivotal roles as CTO of Trustlr, Technical Product Manager at Bloomberg R&D in NYC, Global Crossing and invaluable experience working in Infosys and Heastrong, a Genpact company in the early days of his career. He has been fascinated with technology & computers from a very young age and holds a Computer Engineering degree from a leading technology institute in India. For several years he has developed a passion for economics, finance, technology and even started a small business during his college days. He loves travelling and has traveled to various destinations in India and United States. He strongly believes coworking spaces are essential to developing a growing and vibrant entrepreneurial ecosystem in India.",,https://www.linkedin.com/in/spaplikar,,"National Institute of Technology Karnataka , Surathkal"
Sheya Hertz,https://www.crunchbase.com/person/sheya-hertz,VP HR,,"Sheya Hertz is a Human Resources and Organizational Consultant in WeFi and in various other companies. She is supporting senior managers in organization development and org growth, e.g. change and transition, people related processes, management and leadership development, compensation and benefit, hiring etc.  Prior to joining WeFi, Sheya worked at Intel for 14 years in several groups within the Human Resources department, such as Organizational Development, Training, Compensation and Global Benefits design.  Sheya's work in Israel had a significant impact inside and outside Intel on the local market which adopted many of the cultural and benefits programs that she designed. Sheya started her career as the culture and social department manager in the Ministry of Absorption in Israel, part of her role was to design culture and social programmes for young immigrants to Israel. Sheya has two Bachelor's degrees in Psychology and in Behavioral Science, Management and Economics from Ben Gurion University of the Negev. She has a Masters Degree in Business Administration from Ben-Gurion University and she is a certified CTI life coach. Sheya lectures and conduct workshops in several fields in HR to Human Resource professionals, managers and leader in various organizations.",,https://www.linkedin.com/in/sheyahertz,,Ben-Gurion University of the Negev
Shibsankar Das,https://www.crunchbase.com/person/shibsankar-das,Senior Lead - Data Scientist,"Kolkata, West Bengal, India","Shibsankar is working at Envestnet | Yodlee as “Senior Lead Data Scientist”. Prior to that, he had done master’s from Indian Institute of Science, Bangalore and worked at Microsoft Research and Capgemini. He had been awarded “40 Under 40 Data Scientists” by Analytics India Magazine for demonstrating expertise in foundational Machine Learning and Analytics, particularly in Deep Learning, Generative Models and Deep Reinforcement Learning.",,https://www.linkedin.com/in/shibsankardas/,,
Shilp Gupta,https://www.crunchbase.com/person/shilp-gupta,Engineering Manager,"Bengaluru, Karnataka, India","Shilp can write code. He is a pragmatic, polyglot programmer. He commits in 5 different languages every day and not necessarily in different projects. He is constantly learning new things. He loves competitive programming.",https://twitter.com/shilpgupta,https://www.linkedin.com/in/shilp-gupta-6a831abb/,,"Indian Institute of Information Technology and Management Gwalior, Indian Institute of Technology Kharagpur"
Shimon Scherzer,https://www.crunchbase.com/person/shimon-scherzer,"Co-Founder, Technical Lead, and CTO","Los Gatos, California, United States","Shimon Scherzer has over 25 years of experience in the cellular sector with specific expertise in cellular network performance and radio technologies. Shimon has managed programs and R&D efforts in theses fields both as a Captain in the military and as a senior executive and founder of technology companies. Prior to founding WeFi, Shimon founded Kiwi Networks. Kiwi Networks developed radio interference resistant communication links. Kiwi Networks was acquired by Colubris Networks. Prior to Kiwi, Shimon founded Adaptive Telecom which built smart antenna solutions for CDMA base stations. Adaptive Telecom was acquired by Metawave Communications. Shimon is the inventor of more than 25 patents. He holds a BScEE from the Technion - Israel Institute of Technology.",,https://www.linkedin.com/in/shimon-scherzer-412b62,,Technion
Shinpei Ohtani,https://www.crunchbase.com/person/shinpei-ohtani,"Manager, Solutions Architecture",,,,https://www.linkedin.com/in/shinpeiohtani,,
Shmaya Avieli,https://www.crunchbase.com/person/shmaya-avieli,Co-Founder,,Shmaya Avieli is a Co-Founder at Aviv Growth Partners. He attended Auburn University at Montgomery.,,https://www.linkedin.com/in/shmaya-avieli-93b5488,,
Shobhit Datta,https://www.crunchbase.com/person/shobhit-datta,"Co-Founder, Director of Marketing","Singapore, Asia","Shobhit Datta is the co-founder of HipVan, a venture-backed home furnishings retailer in SEA. At HipVan, he looks after marketing and Business Intelligence activities. Prior, to HipVan he worked across multiple startups in product management and marketing in Asia and the US. He is a graduate of Columbia Business School, and Pomona College. ",,https://www.linkedin.com/in/shobhitd/,,Columbia University
Shruti Sinha,https://www.crunchbase.com/person/shruti-sinha,Partner Trainer,"India, Asia","Shruti Sinha is the Partner Trainer at Amazon Web Services. Shruti attended DAV, Arrah.",https://twitter.com/TechPledgeInfo,https://www.linkedin.com/in/shruti-sinha-b9663324/,https://www.facebook.com/jayashanker1,
Shubha Kumbadakone,https://www.crunchbase.com/person/shubha-kumbadakone,Sr.GTMS specialist - AI/ML,"Santa Clara, California, United States","Shubha Kumbadakone is the Sr. GTMS specialist - AI/ML of Amazon Web Services (AWS). She attended the University of California, Berkeley, and Haas School of Business.",,https://www.linkedin.com/in/shubhakumbadakone/,,
Shubham Gupta,https://www.crunchbase.com/person/shubham-gupta-bdec,Software Development Engineer II,,"Shubham Gupta is the Software Development Engineer II at Flipkart. Shubham Gupta attended Indian Institute of Technology, Roorkee.",,https://www.linkedin.com/in/shubham-gupta-34878010b/,,
Shyam Pyarauk,https://www.crunchbase.com/person/shyam-pyarauk,Co-Director of Tokyo,"Tokyo, Tokyo, Japan","After working for various companies for 11 years, in India, UAE and Japan, in 2006 I started my first company, Blue Horse Corporation to trading of food, clothing and electronic products. Thanks to Wealth Dynamics, I could clearly understand my path of least resistance and started enjoying business and life, connected with amazing people through various business network meetings.  I co-founded Endeavour Japan to organize speeches sharing and spread knowledge  and now part of Startupgrind Tokyo. I enjoy connecting people, helping, learning and growing together!",https://twitter.com/shyamp1,https://jp.linkedin.com/in/bluehorse,https://www.facebook.com/shyam.pyarauk,
Shyam Srinivasan,https://www.crunchbase.com/person/shyam-srinivasan-6ad6,"Principal Product Marketing Manager, AI/ML","Seattle, Washington, United States",,,https://www.linkedin.com/in/sshyamp/,,
Sid Kapur,https://www.crunchbase.com/person/sid-kapur,Co-founder,,,,https://www.linkedin.com/in/sid-kapur,,
Sid Misra,https://www.crunchbase.com/person/sid-misra,Product,"Cambridge, Massachusetts, United States",Sid Misra is the Product Leader at Amazon Web Services.,,https://www.linkedin.com/in/misrasid,,
Siddhesh Keluskar,https://www.crunchbase.com/person/siddhesh-keluskar,Senior Solutions Architect,"Pune, Maharashtra, India","Siddhesh Keluskar is the Senior Solutions Architect at Amazon Web Services (AWS). He attended the Indian Institute of Technology, Kharagpur.",,https://www.linkedin.com/in/siddhesh-keluskar/,,
Sidney Ng,https://www.crunchbase.com/person/sidney-ng,"GTM Strategy, Startups (ASEAN)","Singapore, Asia",,https://twitter.com/sidneyng,https://sg.linkedin.com/in/sidneyng,https://www.facebook.com/sidney.ng,
Siffat Sarwar,https://www.crunchbase.com/person/siffat-sarwar,Co-Founder & COO,"Dhaka, Dhaka, Bangladesh","Siffat Sarwar is the COO of ShopUp and has been closely involved in the on-boarding stores on ShopUp and identifying scope of improvements for the product.  She has 3 years of experience in corporate stakeholder management and has assisted in generating revenues of USD 18 M in two years at Standard Chartered Bank. Siffat got a degree in business administration major in finance from Institute of Business Administration, Dhaka University.",,https://www.linkedin.com/in/siffat-sarwar-817763b9/,https://www.facebook.com/siffat.sarwar,"Institute of Business Administration (IBA), University of Dhaka"
Simon Fisher,https://www.crunchbase.com/person/simon-fisher,"Director, EMEA Technical Services","Doncaster, Doncaster, United Kingdom",,https://twitter.com/simfish85,https://www.linkedin.com/in/simon-fisher-68074b15,,
Simon Frost,https://www.crunchbase.com/person/simon-frost-3,"Head of Industry Marketing, EMEA","London, England, United Kingdom","Simon Frost is the Head of Industry Marketing, EMEA at Amazon Web Services (AWS). Simon Frost attended the University of Portsmouth.",https://twitter.com/M5Sime,https://www.linkedin.com/in/simonfrost/,,
Simon Loong,https://www.crunchbase.com/person/simon-loong,Founder and CEO,"Hong Kong, Hong Kong Island, Hong Kong","Simon Loong is the Founder and CEO of WeLab – Asia’s leading Fintech company – which operates Wolaidai (我来贷), one of China’s largest mobile lending platforms and WeLend, Hong Kong’s leading online lending platform. Founded in 2013, WeLab reinvents traditional financial services with its proprietary risk management technology and seamless mobile lending experiences. WeLab’s investors include Malaysian sovereign wealth fund Khazanah, Chinese provincial government fund Guangdong Technology Financial Group, CK Hutchison’s TOM Group, ING Bank, China Constuction Bank, World Bank’s IFC, and Sequoia Capital. WeLab was named in a KPMG-sponsored report as one of the top 100 fintech companies in the world – #6 in China and #33 globally.    Prior to founding WeLab, Simon spent 15 years in retail banking divisions of leading international banks. Most recently, Simon served as the Head of Standard Chartered’s Unsecured Lending business in North East Asia. Prior to that, he was the Marketing Director for Citibank Taiwan and the Regional Risk Officer for Citibank Asia Pacific.  Simon serves as an advisor on a number of professional organizations including Shenzhen Consumer Council, Hong Kong Trade Development Council and Hong Kong General Chamber of Commerce.  Simon has a Master of Science in Management (MSM) from Stanford University Graduate School of Business and he is a Certified Public Accountant (CPA). He was awarded “Innovation Leadership Achievement in Hong Kong” by The Asian Banker in 2017, ""CEO of the Year"" by Capital CEO in 2016 and Silicon Dragon’s ""Entrepreneur Achievement Award"" in 2014.  ",https://twitter.com/simloong,https://www.linkedin.com/in/simon-loong-209b4513,https://www.facebook.com/simon.loong.94,"Stanford Graduate School of Business, University of Sydney"
